ck3 title,sanitised name,desc,Pictish,Cumbrian,Cornish,Breton,,Welsh,,Gaelic,,Irish,ir_desc,,Russian,desc,Belarusian,desc,Ukrainian,desc,,Polish,desc,Sorbian,Kashubian,Czech,Slovak,desc,Serbian,Croatian,Bosnian,,Lithuanian,Latgalian,,Armenian,,Greek,,Roman,Romanian,French,,Occitan,Norman,Outremer,Cisalpine,Catalan,Andalusian,,Sardinian,,Sicilian,Italian,,Norse,desc,Swedish,Danish,Norwegian,,German,Swabian,Franconian,Bavarian,Saxon,Old_Saxon,Anglo_Saxon,English,Scottish,,Visigothic,,Butr,Zaghawa,Baranis,Guanches,,Egyptian,Maghreb,Levantine,Bedouin,Yemeni,,Uralic,Finnish,Estonian,Karelian,Merya,Komi,Mordvin,Muroma,Mari,Meshchera,,Mongol,Mongolic,Buryat,Hungarian,Mogyer,Khitan,Naiman,Sogdian,Shatuo,Kerait,Bolghar,Turkish,Kirghiz,Cuman,Bashkir,Uriankhai,Oirat,Kipchak,Tuyuhun,Khazar,Uyghur,Persian_Turkish,,Austro-Asiatic,Lhomon,Burmese,Mon,Sino-Tibetan,Han,Qiang,Tangut,Tsangpa,Bodpa,Zhangzhung,Sumpa,,Tungusic,Jurchen
b_rugen,Rugen,,,,,,,,,,,,,,,,,,,,,Arkona,Old slavic name Jarkona but PL lost Ja- initials to just A-,Arkona,Jarkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_stralsund,Stralsund,,,,,,,,,,,,,,,,,,,,,Strzałów,polish name based on original slavic,Stśałow,Strzałowò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_rostock,Rostock,,,,,,,,,,,,,,,,,,,,,Roztoka,"Rostock from ""Roz Toku""",Roztok,Roztoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_rostock,Rostock,,,,,,,,,,,,,,,,,,,,,Roztoka,,Roztok,Roztoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_gustrow,Gustrow,,,,,,,,,,,,,,,,,,,,,Guszczerowo,13th century Gustrowe -> modern Guszczerowo,Gjozdow,Guszczerowo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_werle,Werle,,,,,,,,,,,,,,,,,,,,,Warnabia,from the Warnabi tribe - could also be Wierło,Warnabia,Warnabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_werle,Werle,,,,,,,,,,,,,,,,,,,,,Warnabia/Wierło,,Wjerło,Wierło,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_neubrandenburg,Neubrandenburg,,,,,,,,,,,,,,,,,,,,,Dołęże,"Tollensee river old name ""Dołęże""",Dołuže,Dołęże,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_neustrelitz,Neustrelitz,,,,,,,,,,,,,,,,,,,,,Strzelce,part of alt strelitz - same as polish Strzelce,Stśělc,Strzelce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_pomerelia,Pomerelia,,,,,,,,,,,,,,,,,,,,,Kashubia,PL doesnt have the name Pomerelia - it's all Pomerania,Kashubia,Kashubia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_danzig,Gdańsk,c_gdansk,,,,,,,,,,,,,,,,,,,,Gdańsk,,,Gduńsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danzig,Danzig,Danzig,Danzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_gdansk,Gdańsk,,,,,,,,,,,,,,,,,,,,,Gdańsk,,,Gduńsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danzig,Danzig,Danzig,Danzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sopot,Sopot,,,,,,,,,,,,,,,,,,,,,Sopot,,,Sopot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoppot,Zoppot,Zoppot,Zoppot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_wladyslawowo,Puck,b_puck,,,,,,,,,,,,,,,,,,,,Puck,,,Pùck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Putzig,Putzig,Putzig,Putzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_trsow,Tczew,b_tczew,,,,,,,,,,,,,,,,,,,,Tczew,,,Dërszewò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dirschau,Dirschau,Dirschau,Dirschau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_slupsk,Słupsk,,,,,,,,,,,,,,,,,,,,,Słupsk,,,Stôłpsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stolp,Stolp,Stolp,Stolp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_slupsk,Słupsk,,,,,,,,,,,,,,,,,,,,,Słupsk,,,Stôłpsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stolp,Stolp,Stolp,Stolp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_koszalin,Koszalin,,,,,,,,,,,,,,,,,,,,,Koszalin,,,Kòszalëno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Köslin,Köslin,Köslin,Köslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lebno,Lębork,b_lebork,,,,,,,,,,,,,,,,,,,,Lębork,,,Lãbòrg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauenburg,Lauenburg,Lauenburg,Lauenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bytow,Bytów,,,,,,,,,,,,,,,,,,,,,Bytów,,,Bëtowò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bütow,Bütow,Bütow,Bütow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_miastko,Szczytno,c_szczytno_POM,,,,,,,,,,,,,,,,,,,,Szczytno,,,Bëtowò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziethen,Ziethen,Ziethen,Ziethen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_hammerstein,Szczytno,b_szczytno_POM,,,,,,,,,,,,,,,,,,,,Szczytno,,,Szczecëtno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziethen,Ziethen,Ziethen,Ziethen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_miastko,Miastko,,,,,,,,,,,,,,,,,,,,,Miastko,,,Miastko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rummelsburg,Rummelsburg,Rummelsburg,Rummelsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_berent,Świecie,c_swiecie,,,,,,,,,,,,,,,,,,,,Świecie,,,Swiecé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwetz,Schwetz,Schwetz,Schwetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_schwetz,Świecie,b_swiecie,,,,,,,,,,,,,,,,,,,,Świecie,,,Swiecé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwetz,Schwetz,Schwetz,Schwetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_berent,Kościerzyna,b_koscierzyna,,,,,,,,,,,,,,,,,,,,Kościerzyna,,,Kòscérzëna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berent,Berent,Berent,Berent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tuchowna,Starogard,b_starogard,,,,,,,,,,,,,,,,,,,,Starogard,,,Starogarda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_konitz,Chojnice,b_chojnice,,,,,,,,,,,,,,,,,,,,,,,Chònice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konitz,Konitz,Konitz,Konitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_ostmark,Nordmark,,,,,,,,,,,,,,,,,,,,,Luticia,,Luticia,Luticia,Luticia,Luticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_brandenburg,Brandenburg,,,,,,,,,,,,,,,,,,,,,Branibórz,,Branibor,Branibórz,Braniborsko,Braniborsko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_brandenburg,Brandenburg,,,,,,,,,,,,,,,,,,,,,Brenna,,Brenna,Brenna,Braniborsko/Brenna,Brenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_potsdam,Potsdam,,,,,,,,,,,,,,,,,,,,,Postąpin,,Postupim,Postąpin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lehnin,Lehnin,Kopnik,,,,,,,,,,,,,,,,,,,,Kopnik,from Jaxa of Koepenick- the guy who lost the war over this land,Kopnik,Kopnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tangermunde,Tangermunde,tangierzyn,,,,,,,,,,,,,,,,,,,,Tangierzyn,constructed. tanger river + yn = tangierzyn,Tangiešyn,Tandżerzën,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_stendal,Altmark,,,,,,,,,,,,,,,,,,,,,Starogród,,Stara Markja,Starogarda,Stará Marka,Stará Marka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_stendal,Stendal,,,,,,,,,,,,,,,,,,,,,Głazów,Stendal = STEINE Dal = Głazów,Głasow,Głazowò,Stará Marka,Stará Marka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_gardelegen,Gardelegen,,,,,,,,,,,,,,,,,,,,,Gardno,lazy - similar sound,Gardno,Gôrdno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_werben,Werben,,,,,,,,,,,,,,,,,,,,,Wierzbno,"from tribe name ""Viribeni"" -> Wierzbno",Wjerbno,Wierzbno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_magdeburg,Magdeburg,,,,,,,,,,,,,,,,,,,,,Dziewin,17th century czech name Děvín -> rare Polish name Dziewin,Źěwin,Dzëwëno,Děvín,Děvín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_magdeburg,Magdeburg,,,,,,,,,,,,,,,,,,,,,Dziewin,,Źěwin,Dziewin,Děvín,Děvín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_mockern,Mockern,,,,,,,,,,,,,,,,,,,,,Mokranice,old slavic name Mokrianici -> Mokranice,Mokšanc,Mokranice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_gommern,Gommern,,,,,,,,,,,,,,,,,,,,,Gątymierz,old polish name Gątymir -> Gątymierz,Gutymir,Gãtëmierz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_ruppin,Ruppin,,,,,,,,,,,,,,,,,,,,,Wilzia,No idea - vanilla slav name,Wilza,Wilzia,Rupin,Rupin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ruppin,Ruppin,,,,,,,,,,,,,,,,,,,,,Wilzia,,Wilza,Wilzia,Rupin,Rupin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lindow,Lindow,,,,,,,,,,,,,,,,,,,,,Lipów,"german ""lind"" = polish ""lipa""",Lipów,Lipowò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_nowen,Nowen,,,,,,,,,,,,,,,,,,,,,Nowe,Historical polish name,Nowe,Nowô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_berlin,Berlin,,,,,,,,,,,,,,,,,,,,,Berło,Berlin from old slavic berlo-- but could also be Berlin,Barliń,Berło,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_berlin,Berlin,,,,,,,,,,,,,,,,,,,,,Berło,,Barliń,Berło,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_botzow,Bütow,,,,,,,,,,,,,,,,,,,,,Bytów/Butów,similar name,Butów,Butów,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_rosenfelde,Rosenfelde,,,,,,,,,,,,,,,,,,,,,Białoróż,Not sure what Rosenfelde is,Běłoróž,Białoróż,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_havelberg,Havelberg,,,,,,,,,,,,,,,,,,,,,Hobolin,Old slavic name for havelberg,Hobolin,Hobolëno,Hobolin,Hobolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_havelberg,Havelberg,,,,,,,,,,,,,,,,,,,,,Hobolin,,Hobolin,Brizania,Hobolin,Hobolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_klenow,Klenow,,,,,,,,,,,,,,,,,,,,,Klenów,,Klenów,Klenowò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_prenzlau,Prenzlau,,,,,,,,,,,,,,,,,,,,,Przemysłów,prenzlau comes from Premyslov -> Przemysłów,Pšemysłow,Redaria,Přemyslav,Přemyslav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_prenzlau,Prenzlau,,,,,,,,,,,,,,,,,,,,,Przemysłów,prenzlau comes from Premyslov -> Przemysłów,Pšemysłow,Rethra,Přemyslav,Přemyslav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_templin,Templin,,,,,,,,,,,,,,,,,,,,,Tęplin,reconstructed,Tuplin,Tãplëno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_schwedt,Schwedt,,,,,,,,,,,,,,,,,,,,,Świecie nad Odrą,Świecie in Pomerania was called this during German rule,Swěce,Swiecé nad Odrã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_eberswalde,Eberswalde,,,,,,,,,,,,,,,,,,,,,Dzikowo,eberswalde = boar woods = lots of boars... = dzikowo,Źikow,Dzëkòwò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e_russia,Ruthenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garðariki,,Garðariki,Garðariki,Garðariki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_muscovy,Muscovy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_galicia-volhynia,Galicia-Volhynia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_grodno,Podlachia,,,,,,,,,,,,,,Hrodna,,,,,,,,,,,,,,,,,,Gardinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_berestye,Berestye,Brest- Belarus,,,,,,,,,,,,,Berest,,Byerastsye,,Berestia,,,Brześć,,Brześć,Brześć,,,,,,,,Brasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_berestye,Berestye,,,,,,,,,,,,,,Berest,,Byerastsye,,Berestia,,,Brześć,,Brześć,Brześć,,,,,,,,Brasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bielsk,Bielsk,,,,,,,,,,,,,,Belsk,,Byelsk,,Belsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kamyanyets,Kamyanyets,,,,,,,,,,,,,,Kamenets,,Kamyanyets,,Kamyanets,,,Kamieniec,,Kamieniec,Kamieniec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_simiatychi,Simiatychi,,,,,,,,,,,,,,,,Syamyatychy,,,,,Siemiatycze,,Siemiatycze,Siemiatycze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_volkovysk,Volkovysk,,,,,,,,,,,,,,,,Vawkavysk,,,,,Wołkowysk,,Wołkowysk,Wołkowysk,,,,,,,,Valkaviskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_volkovysk,Volkovysk,,,,,,,,,,,,,,,,Vawkavysk,,,,,Wołkowysk,,Wołkowysk,Wołkowysk,,,,,,,,Valkaviskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bielastock,Bielastock,,,,,,,,,,,,,,,,Byelastok,,,,,Białystok,,Białystok,Białystok,,,,,,,,Balstogė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_novogrudok,Novogrudok,,,,,,,,,,,,,,,,Navahrudak,,Novohrudek,,,Nowogródek,,Nowogródek,Nowogródek,,,,,,,,Naugardukas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_novogrudok,Novogrudok,,,,,,,,,,,,,,,,Navahrudak,,Novohrudek,,,Nowogródek,,Nowogródek,Nowogródek,,,,,,,,Naugardukas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
