c_kumertau,Kumertau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kumertau,Kumertau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_prechistenskaya,Prechistenskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_mordvinia,Mordvinia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_mordvinia,Mordvinia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_cheboksary,Cheboksary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_cheboksary,Cheboksary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_urmary,Urmary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tzyvil,Tzyvil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_alatyr,Alatyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_lachyk-uba,Lachyk-uba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lachyk-uba,Lachyk-uba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_morchansk,Morchansk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_rakcha,Rakcha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_rakcha,Rakcha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_chatzk,Chatzk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_saran,Saran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_saran,Saran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_saran,Saran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_vorona,Vorona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kachma,Kachma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_serdosk,Serdosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_serdosk,Serdosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kirsanov,Kirsanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kozlov,Kozlov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kozlov,Kozlov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_oranienburg,Oranienburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_voronezh,Voronezh,,,,,,,,,,,,,,,,Vronezh,,,,,,,,,,,,,,,,,,,,,
c_voronezh,Voronezh,,,,,,,,,,,,,,,,Wronież,,,,,,,,,,,,,,,,,,,,,
b_voronezh,Voronezh,,,,,,,,,,,,,,,,Wronież,,,,,,,,,,,,,,,,,,,,,
b_usman,Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lipetsk,Lipetsk,,,,,,,,,,,,,,,,Lipieck,,,,,,,,,,,,,,,,,,,,,
c_karatayak,Karatayak,modern Korotoyak,,,,,,,,,Korotoyak,,Karatayak,,,,Karatojak,guessing how poles would have adapted the name from Turkic,,,,,,,,,,,,,,,,,,,,
b_karatayak,Karatayak,,,,,,,,,,Korotoyak,,Karatayak,,,,Karatojak,,,,,,,,,,,,,,,,,,,,,
b_pavlovsk,Pavlovsk,,,,,,,,,,,,,,,,Pawłowsk,,,,,,,,,,,,,,,,,,,,,
b_babrov,Bobrov,Babrov?,,,,,,,,,,,,,,,Bobrów,,,,,,,,,,,,,,,,,,,,,
c_oskol,Oskol,,,,,,,,,,,,,,,,Oskoł,,,,,,,,,,,,,,,,,,,,,
b_oskol,Oskol,,,,,,,,,,,,,,,,Oskoł,,,,,,,,,,,,,,,,,,,,,
b_khorysdan,Khorysdan,or Batavyl - modern Putyvl,,,,,,,,,Putivl,,Putsiwl,,Putyvl,,Putywl,,,,,,,,,,,,,,,,,,,,,
b_khursa,Khursa,,,,,,,,,,,,,,,,Chursa,,,,,,,,,,,,,,,,,,,,,
b_chally-kala,Chally-kala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_chuvashia,Chuvashia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_saratov,Saratov,,,,,,,,,,,,,,,,Saratów,,,,,,,,,,,,,,,,,,,,,
b_saratov,Saratov,,,,,,,,,,,,,,,,Saratów,,,,,,,,,,,,,,,,,,,,,
b_hanbalik,Hanbalik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_uza,Uza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_penza,Penza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_penza,Penza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_saransk,Saransk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_insara,Insara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_chechkeiev,Chechkeiev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_atkarsk,Atkarsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_atkarsk,Atkarsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_peschanka,Peschanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tersa,Tersa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_petrovsk,Petrovsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_petrovsk,Petrovsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_treliaka,Treliaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_alchanka,Alchanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_khopyor,Khopyor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_khopyor,Khopyor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_khopyor,Khopyor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bychok,Bychok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kriucha,Kriucha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_manina,Manina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tuluchezeva,Tuluchezeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tuluchezeva,Tuluchezeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lejlotka,Lejlotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_trotskhoper,Trotskhoper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_balachev,Balachev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_balachev,Balachev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_khoper,Khoper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_viazovka,Viazovka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_tambov,Tambov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tambov,Tambov,,,,,,,,,,,,,,,,Tambów,,,,,,,,,,,,,,,,,,,,,
b_tambov,Tambov,,,,,,,,,,,,,,,,Tambów,,,,,,,,,,,,,,,,,,,,,
b_szava,Szava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_matya,Matya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_matya,Matya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_plavitza,Plavitza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_durovka,Durovka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_durovka,Durovka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kolychev,Kolychev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_repnoye,Repnoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_permia,Permia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_perm,Perm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_perm,Perm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_perm,Perm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kungur,Kungur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ovinskoi,Ovinskoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_krasnooufimsk,Krasnooufimsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_sebur,Sebur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sebur,Sebur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_okhansk,Okhansk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_aluchi,Aluchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_saraninskor,Saraninskor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_lysva,Lysva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lysva,Lysva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kutamych,Kutamych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_serga,Serga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sylva,Sylva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kumych,Kumych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kumych,Kumych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bisserskaya,Bisserskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_klenovskaya,Klenovskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kirgichanskaya,Kirgichanskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_ural,Ural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_ural,Ural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ural,Ural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_vilva,Vilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_solikamsk,Solikamsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_votkinsk,Votkinsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_votkinsk,Votkinsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_nytva,Nytva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_obva,Obva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_krasnokamsk,Krasnokamsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kerken,Kerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kerken,Kerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_shimal,Shimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_akchim,Akchim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_udmurtia,Udmurtia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kargadan,Kargadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kargadan,Kargadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kasib,Kasib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_koca,Koca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_karsovay,Karsovay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_palniki,Palniki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_palniki,Palniki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lolog,Lolog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kai,Kai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_glazov,Glazov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_glazov,Glazov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_igra,Igra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_uva,Uva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kolyn,Kolyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kolyn,Kolyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_nukrat,Nukrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_suna,Suna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_arkul,Arkul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_bashkiria,Bashkiria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_bashkiria,Bashkiria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_ufa,Ufa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ufa,Ufa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_birsk,Birsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_birsk,Birsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yeldiatzkaya,Yeldiatzkaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_prigoro_tabynsk,Prigoro_tabynsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_prigoro_tabynsk,Prigoro_tabynsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bielaya,Bielaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_sakmara,Sakmara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_sakmara,Sakmara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sakmara,Sakmara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kaginskoi,Kaginskoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_verkouralsk,Verkouralsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yuldybayevo,Yuldybayevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_yanokul,Yanokul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yanokul,Yanokul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_inzer,Inzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_uraltau,Uraltau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_uraltau,Uraltau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_achichskaya,Achichskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_arti,Arti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yamantau,Yamantau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_duvan,Duvan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_duvan,Duvan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_parizh,Parizh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_karabash,Karabash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_karabash,Karabash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_revda,Revda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_zlatoust,Zlatoust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_uiska,Uiska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_uiska,Uiska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yumanova,Yumanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_satka,Satka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ust-katav,Ust-katav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_vogulia,Vogulia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_yekaterinburg,Yekaterinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yekaterinburg,Yekaterinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_alapaevsk,Alapaevsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_irbit,Irbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kamychlov,Kamychlov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_chadrinsk,Chadrinsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_chadrinsk,Chadrinsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_iset,Iset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_baklanska,Baklanska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_chelabinsk,Chelabinsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_chelabinsk,Chelabinsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_troizk,Troizk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_silach,Silach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_yugra,Yugra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_ostyaki,Ostyaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tyumen,Tyumen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tyumen,Tyumen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_terom,Terom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_turinsk,Turinsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_shantoskoye,Shantoskoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_laia,Laia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_laia,Laia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tagil,Tagil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_deriabinskoye,Deriabinskoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tabary,Tabary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tabary,Tabary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tura_kala,Tura_kala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_oblacas,Oblacas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_neramkary,Neramkary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_neramkary,Neramkary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_verkhoturye,Verkhoturye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_konda,Konda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tselym_dalyn,Tselym_dalyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tselym_dalyn,Tselym_dalyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_chukas_vosh,Chukas_vosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_topar_vosh,Topar_vosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kharam-vosh,Kharam-vosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kharam-vosh,Kharam-vosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kari_pospat_vosh,Kari_pospat_vosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_arant,Arant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kartauzh,Kartauzh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kartauzh,Kartauzh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kandiskaya,Kandiskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_pelym,Pelym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_pelym,Pelym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_pelym,Pelym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sosva,Sosva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_totkarak,Totkarak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_koshuki,Koshuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_koshuki,Koshuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_alymka,Alymka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_chalbych,Chalbych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_kazym,Kazym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kazym,Kazym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_surgut,Surgut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_khanty-mansiisk,Khanty-mansiisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yugan,Yugan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_sosva,Sosva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sukhorukova,Sukhorukova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_belogorye,Belogorye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_koda,Koda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_nizyani,Nizyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_atlym,Atlym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_karymkary,Karymkary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_sibir,Sibir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_sibir,Sibir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_sibir,Sibir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sibir,Sibir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_asmaak,Asmaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_vagaiskoy,Vagaiskoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tobol,Tobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tobol,Tobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_koshley_vosh,Koshley_vosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_uluskate,Uluskate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_liniek,Liniek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_belogorje,Belogorje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_demiianka,Demiianka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_selinga,Selinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_bardak,Bardak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bardak,Bardak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_berisiy,Berisiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yorgaet,Yorgaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_ishim,Ishim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_ishim,Ishim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ishim,Ishim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ust-ishim,Ust-ishim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_omgul,Omgul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_vikulova,Vikulova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_dolgujar,Dolgujar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_dolgujar,Dolgujar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_vagay,Vagay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yalu_torovsk,Yalu_torovsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kurtan,Kurtan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_tara,Tara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tara,Tara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tara,Tara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_zavialova,Zavialova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kulema,Kulema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kartaszevo,Kartaszevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
